year,B_assets,B_current_assets,B_equity,B_inventory,B_long_term_liabilities,B_short_term_liabilities,B_cash,PL_revenue,PL_cost_of_sales,PL_profit_before_tax,PL_net_profit,PL_interest_payable,PL_interest_receivable,CFo_materials,CFo_wages,CFo_taxes,age,okved_section,region_name
2023,1853642.01,1146761.17,580489.98,250027.48,360839.65,294064.62,81378.75,8347442.0,6049647.52,1859160.96,1634326.76,2121.07,8094.54,3185819.59,694635.92,426006.34,1,G,Санкт-Петербург
2023,888071.02,122442.15,366161.16,28234.71,207465.65,218475.32,21333.2,894053.55,663241.91,215597.51,193031.18,9137.31,1877.43,451086.36,83526.72,32135.27,8,F,Москва
2023,17909048.79,8507523.02,8674335.7,1208627.6,402109.59,459718.09,720854.64,31547434.51,26941905.51,4249480.5,2461426.25,70385.82,8858.69,14940413.67,4757013.63,1517908.7,14,G,Санкт-Петербург
2023,549596.37,258894.41,85992.41,30616.4,6202.21,6774.43,18774.63,340846.19,259944.84,88666.63,62971.96,1628.5,575.04,113764.0,44233.96,18335.13,0,C,Свердловская обл.
2023,75281.38,57082.16,30153.59,17624.78,2167.7,20604.05,7336.2,140919.02,115776.29,19553.74,13244.46,2585.29,167.93,50914.63,11887.13,9956.04,1,H,Башкортостан
2023,618149.29,304281.96,270233.76,60308.58,111494.67,31942.65,11014.62,592216.98,424869.9,194460.37,109378.64,18114.26,558.63,325353.21,38670.61,19119.9,5,C,Самарская обл.
2023,2590660.11,1573692.2,1352203.95,363330.0,741439.13,249150.89,253832.6,2827789.76,2270693.78,724842.67,475566.38,118028.1,7518.82,968381.51,304451.25,126525.67,6,K,Башкортостан
2023,1491198.52,851755.55,750285.96,97299.37,233975.33,79732.63,31208.84,1282661.13,1100240.76,119000.96,127682.17,11750.48,0.24,554733.96,204828.73,65282.91,1,G,Санкт-Петербург
2023,579610.59,133550.99,283956.19,11012.25,5404.46,9351.35,4940.95,1246920.38,881285.97,335030.44,285828.26,182.76,213.51,426129.89,186639.0,78872.16,8,F,Нижегородская обл.
2023,2054968.25,1367028.76,665824.38,183788.84,484244.49,219463.04,62088.55,5072899.65,4353236.86,584741.03,590632.04,56286.69,2558.85,1971353.06,633798.45,161474.01,8,J,Санкт-Петербург
2023,2929540.18,1705899.01,559658.61,290136.38,129024.85,261808.45,248327.72,4421761.23,3472131.74,1531618.64,1347046.06,4698.47,5310.12,1836728.01,707899.03,104656.92,21,Q,Москва
2023,5019739.46,3143563.12,1871527.88,298205.94,3756.33,136672.96,198023.98,4860613.57,4299436.41,456698.25,315568.82,2182.92,13855.0,1660936.54,981850.44,308548.36,3,K,Ростовская обл.
2023,737315.68,700449.9,398294.85,125529.32,34453.42,53196.53,13392.78,2435184.13,1850394.16,789056.3,579315.24,1163.99,960.6,788890.82,413266.15,47829.49,13,H,Москва
2023,99167.54,23540.69,58232.62,1057.44,374.17,18972.23,1498.58,101657.13,83168.18,12050.84,10250.59,699.92,33.37,45606.17,14631.97,7695.4,0,M,Ростовская обл.
2023,379412.15,306832.31,191704.02,27736.48,23826.93,40641.32,30093.33,192021.42,148996.98,33522.73,27907.7,1251.82,845.44,64428.23,37713.7,9002.25,7,M,Ростовская обл.
2023,3931565.5,1992843.21,1853815.3,465673.45,130001.77,48094.61,58074.74,7376005.25,5682317.88,1440467.44,1023767.52,1490.85,9863.39,2499980.77,752407.74,140508.31,7,N,Самарская обл.
2023,19322.33,11460.06,8995.64,2616.37,991.44,1841.31,354.11,16591.23,13370.76,2518.92,1508.33,85.5,3.77,5410.31,2302.1,670.15,4,F,Москва
2023,504220.82,273879.22,178123.95,40712.11,38311.54,73403.0,62082.33,1233139.59,1028044.74,188577.03,221489.63,11566.57,730.97,508311.48,172572.46,71007.23,13,N,Самарская обл.
2023,55078.08,26788.03,22273.18,2640.73,8949.27,10400.54,1295.63,67909.98,44483.99,21019.33,16039.05,817.78,7.85,34930.87,5986.42,2671.98,0,G,Краснодарский край
2023,248649.47,115503.91,154234.37,11297.17,21571.2,29595.36,9311.63,501649.06,463204.36,17893.6,13257.57,5389.09,631.91,286267.47,64715.88,25283.41,6,O,Башкортостан
2023,4443808.4,2663735.67,1363773.87,399929.39,202370.16,88334.6,207680.23,13359956.73,7936264.48,6197549.04,4918375.76,3168.64,8501.31,4641358.41,617924.93,865746.14,0,G,Челябинская обл.
2023,254118.77,81933.98,155971.35,18972.75,34796.48,37766.28,6121.99,207135.32,147380.67,72429.19,54385.09,662.83,20.51,131537.37,50874.28,9519.15,10,O,Ростовская обл.
2023,209066.25,138524.55,79728.8,35221.2,39472.13,28378.53,19016.76,235022.82,181102.26,65075.87,51717.59,2907.49,2284.6,75096.73,24237.74,7346.54,0,Q,Татарстан
2023,3391.73,1653.71,1963.99,231.98,34.61,10.07,259.45,4872.01,4001.07,998.59,933.11,1.39,10.22,2574.15,1117.18,214.47,11,C,Челябинская обл.
2023,749831.41,285303.05,188344.3,25026.96,45538.39,47743.2,23292.92,2412995.15,2262465.88,161718.69,123723.56,5034.02,1328.12,839312.96,366544.16,188929.81,12,Q,Челябинская обл.
2023,571221.86,275613.44,280074.93,55516.12,15299.17,27753.89,7113.94,613135.72,364307.37,233590.98,149609.13,3407.49,10.53,204117.59,109287.28,51320.25,16,C,Ростовская обл.
2023,37921156.63,28007519.0,12574184.7,3196139.71,146237.91,5036912.15,4942386.43,42024691.18,30645690.22,9376193.47,7131558.48,360627.32,104252.51,14520555.55,5276620.65,403499.09,2,F,Самарская обл.
2023,126792.72,59554.51,31719.47,8250.67,11201.05,3705.18,5614.77,240236.52,136290.18,108306.58,78443.4,2125.5,202.02,99639.35,38533.09,17253.92,6,H,Татарстан
2023,549775.81,331937.07,245323.21,94941.33,87352.89,58961.94,67655.18,614553.64,481295.18,97195.52,92420.1,3715.84,1589.13,293754.93,112171.09,33802.27,1,Q,Москва
2023,367645.54,161895.12,198946.46,39853.6,5229.83,107832.67,0.0,591926.34,477784.21,84725.73,77992.94,1306.77,0.0,288260.32,108457.25,40534.91,16,H,Нижегородская обл.
2023,9760815.81,6478139.03,3109864.51,1247935.39,1306790.55,1872331.06,723764.86,6703349.14,6294978.26,794789.89,630191.29,127250.36,36978.38,2182620.53,1265181.2,261365.16,9,J,Санкт-Петербург
2023,74715.57,48776.28,17940.56,3816.57,11476.42,22810.23,10492.58,337259.8,267131.17,102179.26,64020.59,201.21,147.61,108271.89,44377.78,4935.71,3,K,Татарстан
2023,277826.38,229843.36,113625.05,45258.85,54617.88,128021.73,18112.61,211271.02,186848.62,28576.99,18086.18,3112.85,1026.05,69367.91,26616.35,13033.26,10,Q,Москва
2023,587367.61,307584.1,240531.59,81513.66,14485.55,756.12,26596.92,746036.49,625464.84,161844.52,126532.44,177.61,141.89,305027.88,52439.79,23261.76,0,M,Татарстан
2023,215403.55,140076.55,104642.69,21004.38,40373.83,25197.67,16491.31,316167.69,232849.66,79431.57,65162.38,1656.06,156.3,126145.99,55696.4,7029.72,3,F,Самарская обл.
2023,50689.44,28624.84,27065.69,8246.5,1567.88,3238.79,1902.76,196775.13,125759.76,57854.32,42525.54,28.34,2.53,63948.46,40165.53,4650.18,3,G,Свердловская обл.
2023,229486.12,170825.05,94747.97,48415.17,14755.35,54114.87,13883.92,176517.43,142537.87,39382.51,28449.13,111.43,188.78,78896.3,40740.06,10947.31,29,C,Москва
2023,1316239.59,582008.43,845895.06,182226.04,5457.4,45821.66,46404.17,5294300.91,3339591.0,2105409.35,1492449.09,2741.95,665.28,3421478.39,874928.92,279481.11,16,J,Свердловская обл.
2023,15647.79,10354.94,6993.12,2116.75,56.17,7444.97,645.68,34087.06,31002.89,3206.32,2491.93,353.4,31.69,12596.14,3806.71,2237.79,11,F,Санкт-Петербург
2023,164489.38,85665.31,62247.52,19445.28,16768.7,18774.72,14882.75,302292.07,230888.8,67739.85,33468.13,2189.89,472.74,113857.95,19692.88,19159.73,23,G,Свердловская обл.
2023,30377.94,16415.38,6884.0,4811.92,1428.62,5751.04,2095.66,27699.1,24915.83,4115.89,2666.44,387.68,36.09,13183.83,5597.53,1151.77,3,N,Татарстан
2023,6015447.93,3391286.2,2336886.37,731810.79,142497.44,64596.29,390125.74,11940087.5,8739888.01,2611712.55,1840614.6,1256.76,12357.78,4347605.21,718628.16,580175.16,18,G,Краснодарский край
2023,2741.38,1611.48,1040.72,225.45,46.33,66.67,239.33,2848.29,2298.24,439.85,406.82,1.94,0.39,1386.82,378.74,113.28,2,J,Москва
2023,18837.58,10032.25,10082.56,1445.81,1670.55,3211.02,844.1,52941.34,42402.56,7870.25,5370.2,33.86,5.03,18431.3,7347.45,2424.37,9,G,Ростовская обл.
2023,383551.21,223306.19,182377.85,44456.78,12.32,1023.25,11957.55,352109.47,273059.34,80546.12,64570.29,95.86,353.72,212396.65,51593.63,10793.88,13,C,Башкортостан
2023,11342847.91,8923619.32,3158707.57,684933.17,1487579.38,2310677.78,569706.54,15990713.67,11780903.23,3340001.16,2695999.27,260937.43,17526.26,7267419.53,2427232.51,924418.13,0,G,Краснодарский край
2023,248482.72,173395.58,109499.01,29223.97,1641.3,418.86,17358.11,280826.42,230065.81,41152.95,38508.87,23.18,774.77,100535.21,44063.74,20079.77,5,G,Москва
2023,28089.08,19111.06,14060.94,5116.48,477.65,3607.89,696.55,25575.11,17579.91,7092.71,6606.92,85.29,10.78,9235.96,747.61,861.06,0,N,Свердловская обл.
2023,20829950.58,10033142.95,12568037.37,47152.68,813443.62,1135511.09,702162.88,45017521.97,29669088.99,14761835.92,11412370.09,331288.03,27007.91,16594360.06,6785616.93,3404467.79,45,G,Москва
2023,3790.95,1579.36,1995.94,478.17,201.17,430.1,109.03,7391.61,6684.11,157.8,114.08,28.46,3.77,4119.16,284.73,386.36,1,G,Свердловская обл.
2023,646.26,448.05,330.43,120.88,22.67,92.35,101.92,1764.65,1504.74,267.6,187.41,9.29,10.11,517.26,329.3,96.74,3,M,Москва
2023,1080937.34,736558.29,461787.59,105489.02,33440.77,54384.92,0.0,662252.1,520920.32,182633.25,137170.8,1349.57,0.0,233911.3,80956.17,10603.59,10,M,Башкортостан
2023,29553.97,22783.17,13789.81,5091.38,7854.04,405.17,2032.78,75061.17,71046.47,4523.21,3292.52,97.37,48.92,27309.8,3163.69,1039.95,0,M,Москва
2023,13671.11,6280.55,7791.72,1132.08,1122.18,118.43,1278.35,71379.38,53764.62,23115.68,19565.93,95.04,35.31,29867.36,7801.04,3774.71,4,Q,Свердловская обл.
2023,1100416.24,567339.07,286181.63,157946.76,2087.43,117393.25,60881.53,1309791.5,1194883.92,202270.56,167972.99,6917.67,12065.66,514602.71,159134.73,86177.26,5,M,Свердловская обл.
2023,414669.74,126091.69,156773.06,32609.16,18657.74,36590.56,18309.15,1595682.32,1272648.25,385084.97,327713.52,3156.05,123.38,432233.99,334351.26,58357.92,4,G,Краснодарский край
2023,40912.8,20093.48,13390.42,1366.24,6806.29,6655.25,2129.7,53509.67,36254.14,17455.36,16252.93,541.41,47.32,20334.62,8552.55,4462.81,15,M,Ростовская обл.
2023,7271.04,5085.99,3384.66,1154.42,208.68,621.94,304.96,5461.34,5269.12,198.36,199.06,34.44,3.89,2239.39,913.26,353.34,0,H,Санкт-Петербург
2023,1281637.03,615218.7,727491.35,100618.88,10184.42,84427.01,0.0,1641026.52,1442578.96,261118.34,207578.53,6294.79,0.0,586158.62,343074.78,52239.08,2,G,Москва
2023,896488.75,579196.25,312303.59,108093.43,101870.44,54611.51,65059.58,2258797.19,1734525.61,480036.35,437762.27,2462.35,515.53,1103823.47,327961.06,114333.48,8,G,Москва
2023,114588.49,59749.25,15259.0,7274.25,8538.58,368.56,3194.41,112421.94,95864.12,5975.99,4409.09,193.75,4.68,57553.38,21102.66,11190.32,5,F,Челябинская обл.
2023,19837091.61,11874652.73,7350307.2,3798119.14,1340506.7,973143.81,617242.97,21919664.79,16212434.14,6246458.85,5760489.58,237483.65,15738.85,9034438.19,4037450.04,551251.51,18,C,Ростовская обл.
2023,10035.71,3791.96,5315.08,998.06,44.21,4492.64,265.67,20144.26,17382.78,1622.25,1472.0,83.8,3.26,8925.0,1725.89,1220.05,16,F,Нижегородская обл.
2023,4021.13,2263.01,1948.3,273.41,48.7,997.86,463.22,6008.0,3249.68,2469.29,2224.86,41.36,2.79,1225.0,1343.68,261.62,3,C,Москва
2023,28608.27,2898.86,13485.43,212.29,2229.88,1371.65,708.16,57168.74,38761.54,18407.84,14565.91,218.4,8.32,21603.48,4515.47,3666.68,2,N,Челябинская обл.
2023,203587.27,106265.55,78666.28,15849.1,3794.4,21651.15,12011.46,342067.99,300310.38,40130.66,28083.31,12081.19,18.21,178040.29,67000.29,25773.27,0,O,Ростовская обл.
2023,294469.44,89939.51,78480.91,19315.43,16521.4,66406.11,6485.89,558351.05,421574.28,97355.08,59645.23,2369.43,584.63,210864.82,41399.69,23604.43,2,J,Краснодарский край
2023,52313.0,38235.53,25206.25,7617.15,3294.45,3654.15,1122.84,62871.58,50344.68,13047.13,10114.08,194.14,29.31,21770.78,11320.77,4550.53,3,N,Нижегородская обл.
2023,573042.37,381996.41,183308.34,107054.73,15283.59,1246.1,48938.48,959896.18,619441.58,386824.29,372883.72,1528.08,2475.53,621790.89,233346.68,90637.3,12,F,Санкт-Петербург
2023,5428.57,3365.72,3702.78,818.52,1287.54,50.44,696.62,5093.63,4914.26,-108.0,-80.23,109.54,11.5,3065.89,709.8,261.43,0,O,Татарстан
2023,4942004.66,3845625.54,2413975.87,990500.55,730666.28,423520.91,327491.84,14041087.63,12623681.45,2310758.67,2020100.33,75791.2,22953.51,6553782.83,1926187.54,922468.2,2,H,Москва
2023,110848.94,45188.96,38832.85,9315.63,11364.04,46397.5,0.0,120425.47,91515.1,19516.15,17199.08,1796.92,0.0,64294.08,21739.45,4599.19,3,C,Челябинская обл.
2023,4015092.75,3260674.81,1391766.74,224517.36,26083.14,569303.36,457156.33,10532694.62,7789248.02,3858503.03,2878279.87,11653.86,11701.2,2079221.94,1406432.58,530691.78,1,C,Челябинская обл.
2023,202017.8,139357.68,82594.31,22902.62,1813.23,1783.16,22175.15,268151.56,236767.22,25870.34,24265.38,168.74,450.29,91505.34,64601.45,12460.06,11,G,Москва
2023,1306951.14,672448.2,511357.4,178069.11,70974.04,32924.55,3260.88,2156952.95,2110032.85,-60985.97,-22564.69,10853.64,129.28,804552.54,344270.42,142226.71,9,C,Москва
2023,928416.05,668778.02,514361.11,117623.45,13012.9,164379.26,73959.53,1081384.77,946618.3,32465.65,20559.52,19089.6,1855.4,428663.07,144896.39,80123.6,0,G,Москва
2023,532982.08,204694.95,235775.25,45083.5,163256.79,117786.1,26011.32,478420.51,468852.1,8082.05,5415.98,1613.86,247.29,177496.69,58838.89,22871.8,1,C,Башкортостан
2023,798379.0,340367.23,265224.85,52586.78,11023.59,92120.37,32543.72,497802.41,342371.01,161118.35,109823.78,2884.05,153.56,82136.09,51449.16,40158.94,18,G,Москва
2023,4918664.2,2256248.04,3181652.12,220243.77,263007.59,610316.08,118574.28,4329165.99,3022023.31,1288492.17,1057016.56,27290.01,3314.34,1985366.18,513492.12,348934.89,1,G,Санкт-Петербург
2023,311028.45,146386.58,132472.3,24905.11,11265.38,1072.93,23561.83,394622.63,260887.35,122625.06,99915.45,2343.9,474.82,187195.33,52274.21,26414.88,13,Q,Санкт-Петербург
2023,1162489.13,455133.51,595497.57,93176.66,94854.31,245984.81,34497.85,1928038.38,1589043.08,247744.66,204953.92,19311.9,104.42,1118628.35,242196.41,76503.54,1,G,Татарстан
2023,153636.1,112686.31,53313.7,14372.57,1698.05,28621.82,1227.02,379850.02,302953.31,98368.23,83763.48,792.83,18.54,129593.08,44477.11,14344.44,17,G,Челябинская обл.
2023,6120578.91,3128667.58,2837340.48,504163.19,275511.35,220195.48,0.0,7306599.31,5588122.87,1729731.22,1151979.28,654.42,0.0,2432978.36,1862759.49,246615.06,10,K,Башкортостан
2023,28277.39,17047.75,12932.19,1787.34,726.56,4185.01,2994.45,27141.99,23367.24,5865.7,3717.79,204.64,157.55,4125.62,2673.36,1872.34,1,N,Москва
2023,14033657.33,6517894.19,2711893.2,1756830.55,2455373.97,407346.04,892950.45,10176703.59,9191933.09,716877.75,593258.18,14458.16,2120.38,3975461.24,1601117.36,262199.06,15,G,Ростовская обл.
2023,138847.66,38448.24,91893.97,6014.98,460.22,685.9,4047.77,263330.31,165222.33,92383.25,65072.19,103.06,52.03,134327.73,47300.98,16731.15,9,N,Санкт-Петербург
2023,6394.5,3776.01,3676.05,1118.53,1253.45,172.32,277.85,19049.39,13721.33,6104.89,3611.31,99.55,14.42,6835.36,3457.57,540.58,0,G,Краснодарский край
2023,267889.02,70498.14,99744.88,21311.58,38355.84,6325.83,4812.21,752753.57,648884.39,42784.17,38358.63,1378.72,150.91,477505.07,110707.2,50036.22,1,F,Санкт-Петербург
2023,12274.19,6624.44,3531.62,1149.45,346.83,607.0,234.87,26113.84,19147.35,5382.08,5099.05,26.74,2.41,10297.74,3602.79,1314.69,9,G,Москва
2023,1620716.84,558746.58,748296.95,55497.0,201912.22,105422.6,41410.2,3327230.27,2329658.07,1180151.46,1141040.42,34979.66,2318.76,1446344.43,574204.66,255107.97,4,J,Свердловская обл.
2023,33754.23,28626.67,14527.94,375.82,85.63,2877.37,0.0,117673.93,103771.2,7007.43,5623.05,50.42,0.0,33382.88,19219.22,8570.09,14,G,Москва
2023,53046.75,36427.43,24543.68,2267.14,14459.19,4123.03,2033.97,93430.16,60827.71,24104.74,20612.25,266.08,42.09,41924.17,12804.8,7353.08,5,K,Москва
2023,1286.39,727.92,569.86,51.02,76.96,48.72,59.21,2650.91,1987.76,910.81,860.15,17.6,6.67,588.68,190.62,210.0,6,G,Ростовская обл.
2023,73604.98,54435.01,35385.52,15801.26,2127.91,261.49,7435.43,93533.61,76030.14,10985.03,7722.81,197.93,655.73,45772.52,11841.71,4945.37,11,K,Челябинская обл.
2023,505.0,213.64,299.81,40.44,18.19,56.31,20.85,381.28,275.52,109.27,99.79,6.4,0.28,187.76,35.33,10.23,8,G,Свердловская обл.
2023,2461.14,1554.26,1201.46,328.21,13.53,148.78,229.56,2608.3,2238.75,378.57,307.79,1.76,1.04,1450.03,304.24,75.51,0,H,Ростовская обл.
2023,1230772.19,713812.87,361897.9,1689.11,447228.13,52398.38,129163.09,1827707.13,1321637.51,249219.35,221716.85,3863.68,1526.83,581216.59,277192.19,15102.4,19,J,Свердловская обл.
2023,867181.33,511292.72,506006.84,43031.77,2780.86,209888.71,83591.35,1333604.6,1228065.74,87714.11,70375.76,280.45,77.63,581526.57,223961.3,37776.6,1,K,Ростовская обл.
2023,311688.15,230915.11,192272.24,57951.93,26529.44,51366.89,29610.38,1218220.06,934892.98,310640.38,290619.86,1053.75,18.64,580337.69,291182.17,62587.85,5,G,Нижегородская обл.
2023,12022.61,7933.41,9597.01,1610.02,562.39,2813.69,798.99,18679.52,15823.93,3186.51,2570.95,251.19,12.07,8671.56,2300.0,724.89,9,N,Ростовская обл.
2023,187107.7,111012.6,53359.51,18674.94,44520.98,15339.0,4568.47,503259.58,430086.84,95908.01,57729.19,821.54,387.94,167822.01,94980.83,23349.88,3,K,Москва
2023,214685.87,64785.09,96425.27,14588.78,4849.54,3615.3,9354.75,257659.07,184804.94,67862.1,64756.13,552.76,575.52,46585.23,42590.53,15422.01,0,G,Санкт-Петербург
2023,10488.28,4258.17,1784.56,1323.71,637.24,1499.56,854.98,13388.83,7693.91,6171.9,4112.31,31.01,18.37,6087.85,2875.92,588.02,0,Q,Татарстан
2023,8675595.18,4611891.4,4219617.76,748586.54,457008.1,240242.58,555854.49,6659271.63,5434468.93,995281.23,925976.79,17536.22,13889.63,2695340.41,1190753.92,183552.33,6,K,Татарстан
2023,1703608.51,960845.18,603445.33,178284.42,165396.34,118983.44,206615.87,1753448.9,1380365.53,249424.24,191849.85,58072.26,36.89,637085.75,174601.3,85805.59,25,H,Самарская обл.
2023,77276.49,29401.34,50292.58,5745.25,435.43,623.25,248.9,150036.79,125368.13,14933.31,13755.39,14.86,1.81,74477.44,9579.5,4805.71,7,F,Санкт-Петербург
2023,198152.33,180665.69,64804.97,67093.59,3414.72,41486.75,5555.51,296728.08,224726.2,50309.42,46092.1,1060.12,4.18,123292.91,49127.22,13229.4,5,J,Москва
2023,348390.72,270859.54,75704.62,3264.26,6731.39,5627.5,40984.32,832800.33,613738.22,261101.28,217136.3,221.37,1727.02,239913.53,102915.34,64005.32,4,F,Санкт-Петербург
2023,1238.86,793.27,450.26,186.15,132.8,346.99,91.91,2023.49,1983.02,-112.77,-94.84,2.79,0.43,459.04,204.34,90.23,2,G,Москва
2023,125333.14,70287.52,22928.63,12006.22,2102.17,30031.79,12569.3,156765.08,99195.4,59717.68,49608.39,1081.53,766.57,48143.13,13579.17,13390.74,1,G,Челябинская обл.
2023,36590.01,18959.8,18665.73,4272.43,2494.34,2742.97,1878.38,159800.1,136372.62,21302.75,11468.14,124.63,58.09,105356.41,25256.21,12565.52,4,K,Свердловская обл.
2023,14785.24,6020.73,2545.87,767.1,286.69,2420.08,288.52,21045.3,15206.07,5731.22,4551.73,160.66,2.26,10360.13,4743.3,808.43,1,F,Челябинская обл.
2023,111112.04,62402.97,47046.49,10988.09,17580.48,12881.77,5440.57,296497.72,221312.47,95400.58,61635.67,2591.61,28.02,130121.36,38416.14,8235.97,0,M,Татарстан
2023,14450794.29,8506646.2,2466209.86,2015333.76,3295376.34,2817793.2,68384.6,17639571.84,13199510.21,4053378.07,3244901.24,240189.56,2026.62,7088178.07,3166541.55,863437.93,0,G,Башкортостан
2023,620043.4,225532.05,236586.4,96760.65,36251.93,42060.58,7281.2,1318947.33,922810.17,436470.67,280583.82,128.14,504.8,521328.05,191097.9,96370.94,10,H,Краснодарский край
2023,37165.36,22303.92,22938.66,5456.49,1291.4,6872.1,3531.75,88180.42,73817.81,14528.23,9266.19,393.79,134.26,47328.16,7542.15,3544.52,16,M,Ростовская обл.
2023,544697.66,286898.32,252346.3,32177.01,11619.43,40574.28,43713.91,901875.84,828881.95,66138.79,64326.07,148.71,562.01,334542.21,168416.81,61473.49,23,J,Башкортостан
